Event ID,Outage Start,YEAR,MONTH,Season,State,Postal Code,Climate Region,NERC Region,Climate Category,Cause Category,Cause Detail,Duration Minutes,Duration Hours,Duration Bucket,Customers Affected,Urban Population Density,Outage Count
1094,2013-07-05 00:05:00,2013,7,Summer,California,CA,West,WECC,Normal,Intentional Attack,Vandalism,106.0,1.7666666666666666,Under 1 day,2500.0,4303.7,1
1449,2013-07-10 14:30:00,2013,7,Summer,Massachusetts,MA,Northeast,NPCC,Normal,Intentional Attack,Vandalism,15.0,0.25,Under 1 day,0.0,2016.3,1
705,2013-07-10 17:30:00,2013,7,Summer,Ohio,OH,Central,RFC,Normal,Severe Weather,Thunderstorm,1590.0,26.5,1 to 3 days,122314.0,2033.7,1
496,2013-07-11 23:20:00,2013,7,Summer,Arizona,AZ,Southwest,WECC,Normal,Intentional Attack,Vandalism,3842.0,64.03333333333333,1 to 3 days,,2625.4,1
438,2013-07-12 10:00:00,2013,7,Summer,Washington,WA,Northwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2380.0,1
974,2013-07-17 15:30:00,2013,7,Summer,New York,NY,Northeast,NPCC,Normal,Fuel Supply Emergency,Natural Gas,2355.0,39.25,1 to 3 days,,4161.4,1
683,2013-07-18 03:15:00,2013,7,Summer,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,44.0,0.7333333333333333,Under 1 day,,2737.1,1
954,2013-07-18 11:30:00,2013,7,Summer,New York,NY,Northeast,NPCC,Normal,Severe Weather,Heatwave,1800.0,30.0,1 to 3 days,,4161.4,1
1265,2013-07-18 23:45:00,2013,7,Summer,California,CA,West,WECC,Normal,Equipment Failure,,620.0,10.333333333333334,Under 1 day,123000.0,4303.7,1
144,2013-07-19 18:00:00,2013,7,Summer,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Thunderstorm,900.0,15.0,Under 1 day,156627.0,2034.1,1
942,2013-07-19 22:30:00,2013,7,Summer,New York,NY,Northeast,NPCC,Normal,Severe Weather,Thunderstorm,2730.0,45.5,1 to 3 days,74300.0,4161.4,1
1137,2013-07-22 07:00:00,2013,7,Summer,California,CA,West,WECC,Normal,Intentional Attack,Vandalism,480.0,8.0,Under 1 day,,4303.7,1
1427,2013-07-23 23:38:00,2013,7,Summer,Oklahoma,OK,South,SPP,Normal,Severe Weather,Thunderstorm,1732.0,28.866666666666667,1 to 3 days,92748.0,1901.7,1
467,2013-07-25 13:10:00,2013,7,Summer,Washington,WA,Northwest,WECC,Normal,Intentional Attack,Vandalism,5.0,0.08333333333333333,Under 1 day,,2380.0,1
984,2013-08-01 11:00:00,2013,8,Summer,New York,NY,Northeast,NPCC,Normal,Intentional Attack,Vandalism,300.0,5.0,Under 1 day,,4161.4,1
1062,2013-08-01 23:19:00,2013,8,Summer,Florida,FL,Southeast,FRCC,Normal,System Operability Disruption,Uncontrolled Loss,90.0,1.5,Under 1 day,104498.0,2315.2,1
688,2013-08-04 03:00:00,2013,8,Summer,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,60.0,1.0,Under 1 day,,2737.1,1
1361,2013-08-06 16:00:00,2013,8,Summer,New Mexico,NM,Southwest,WECC,Normal,Intentional Attack,Vandalism,92.0,1.5333333333333334,Under 1 day,,1928.5,1
68,2013-08-07 00:15:00,2013,8,Summer,Wisconsin,WI,East North Central,MRO,Normal,Severe Weather,Thunderstorm,1272.0,21.2,Under 1 day,51160.0,2123.3,1
66,2013-08-07 07:30:00,2013,8,Summer,Wisconsin,WI,East North Central,MRO,Normal,Fuel Supply Emergency,Natural Gas,104.0,1.7333333333333334,Under 1 day,,2123.3,1
819,2013-08-07 14:30:00,2013,8,Summer,Oregon,OR,Northwest,WECC,Normal,Intentional Attack,Vandalism,1350.0,22.5,Under 1 day,,2804.9,1
833,2013-08-12 11:55:00,2013,8,Summer,Oregon,OR,Northwest,WECC,Normal,Intentional Attack,Suspicious Activity,4.0,0.06666666666666667,Under 1 day,,2804.9,1
229,2013-08-16 16:58:00,2013,8,Summer,Texas,TX,South,TRE,Normal,Severe Weather,Thunderstorm,1860.0,31.0,1 to 3 days,219681.0,2435.3,1
1085,2013-08-19 19:06:00,2013,8,Summer,California,CA,West,WECC,Normal,Severe Weather,Lightning,656.0,10.933333333333334,Under 1 day,124000.0,4303.7,1
1292,2013-08-21 14:00:00,2013,8,Summer,Arkansas,AR,South,SERC,Normal,Intentional Attack,Sabotage,1.0,0.016666666666666666,Under 1 day,,1492.8,1
499,2013-08-22 08:40:00,2013,8,Summer,Arizona,AZ,Southwest,WECC,Normal,Intentional Attack,Sabotage,189.0,3.15,Under 1 day,,2625.4,1
893,2013-08-22 12:55:00,2013,8,Summer,Delaware,DE,Northeast,RFC,Normal,Intentional Attack,Vandalism,110.0,1.8333333333333333,Under 1 day,,1838.3,1
887,2013-08-23 07:30:00,2013,8,Summer,Delaware,DE,Northeast,RFC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,1838.3,1
450,2013-08-26 20:15:00,2013,8,Summer,Washington,WA,Northwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2380.0,1
1355,2013-08-28 09:30:00,2013,8,Summer,Wyoming,WY,West North Central,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,1876.2,1
53,2013-08-29 14:57:00,2013,8,Summer,Wisconsin,WI,East North Central,MRO,Normal,Severe Weather,,32.0,0.5333333333333333,Under 1 day,7000.0,2123.3,1
372,2013-08-30 19:30:00,2013,8,Summer,Illinois,IL,Central,RFC,Normal,Severe Weather,Thunderstorm,360.0,6.0,Under 1 day,157000.0,2877.6,1
582,2013-09-10 17:42:00,2013,9,Fall,Pennsylvania,PA,Northeast,RFC,Normal,System Operability Disruption,,380.0,6.333333333333333,Under 1 day,,2123.4,1
137,2013-09-11 16:00:00,2013,9,Fall,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Thunderstorm,5760.0,96.0,More than 3 days,75000.0,2034.1,1
1306,2013-09-29 00:00:00,2013,9,Fall,Arkansas,AR,South,SERC,Normal,Intentional Attack,Sabotage,60.0,1.0,Under 1 day,,1492.8,1
1308,2013-10-06 07:25:00,2013,10,Fall,Arkansas,AR,South,SPP,Normal,Intentional Attack,,110.0,1.8333333333333333,Under 1 day,9200.0,1492.8,1
1290,2013-10-11 14:30:00,2013,10,Fall,Arkansas,AR,South,SERC,Normal,Intentional Attack,,240.0,4.0,Under 1 day,,1492.8,1
761,2013-10-16 11:15:00,2013,10,Fall,North Carolina,NC,Southeast,SERC,Normal,Intentional Attack,,405.0,6.75,Under 1 day,0.0,1367.2,1
1279,2013-10-19 14:32:00,2013,10,Fall,California,CA,West,WECC,Normal,Intentional Attack,,448.0,7.466666666666667,Under 1 day,,4303.7,1
1127,2013-10-21 05:18:00,2013,10,Fall,California,CA,West,WECC,Normal,Islanding,,15.0,0.25,Under 1 day,433.0,4303.7,1
498,2013-10-26 07:13:00,2013,10,Fall,Arizona,AZ,Southwest,WECC,Normal,Intentional Attack,,1.0,0.016666666666666666,Under 1 day,,2625.4,1
265,2013-10-27 04:27:00,2013,10,Fall,Texas,TX,South,TRE,Normal,Severe Weather,Hailstorm,1080.0,18.0,Under 1 day,171117.0,2435.3,1
905,2013-11-01 13:26:00,2013,11,Fall,Delaware,DE,Northeast,RFC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,1838.3,1
422,2013-11-02 00:00:00,2013,11,Fall,Washington,WA,Northwest,WECC,Normal,Severe Weather,Heavy Wind,3300.0,55.0,1 to 3 days,105000.0,2380.0,1
685,2013-11-02 08:25:00,2013,11,Fall,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2737.1,1
1393,2013-11-04 09:04:00,2013,11,Fall,Connecticut,CT,Northeast,NPCC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,1721.9,1
331,2013-11-05 10:10:00,2013,11,Fall,Indiana,IN,Central,RFC,Normal,Intentional Attack,,2880.0,48.0,1 to 3 days,,1860.0,1
1365,2013-11-12 09:14:00,2013,11,Fall,New Mexico,NM,Southwest,SPP,Normal,Fuel Supply Emergency,,76.0,1.2666666666666666,Under 1 day,,1928.5,1
1124,2013-11-12 14:04:00,2013,11,Fall,California,CA,West,WECC,Normal,Islanding,,1.0,0.016666666666666666,Under 1 day,48400.0,4303.7,1
652,2013-11-16 15:15:00,2013,11,Fall,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2737.1,1
94,2013-11-17 07:00:00,2013,11,Fall,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Snow/Ice Storm,5034.0,83.9,More than 3 days,325325.0,2034.1,1
308,2013-11-17 12:35:00,2013,11,Fall,Indiana,IN,Central,RFC,Normal,System Operability Disruption,,65.0,1.0833333333333333,Under 1 day,7500.0,1860.0,1
307,2013-11-17 13:06:00,2013,11,Fall,Indiana,IN,Central,RFC,Normal,Severe Weather,Thunderstorm,4320.0,72.0,More than 3 days,75065.0,1860.0,1
356,2013-11-17 14:31:00,2013,11,Fall,Illinois,IL,Central,RFC,Normal,Severe Weather,Thunderstorm,479.0,7.983333333333333,Under 1 day,190000.0,2877.6,1
110,2013-11-17 16:45:00,2013,11,Fall,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Thunderstorm,5760.0,96.0,More than 3 days,50000.0,2034.1,1
299,2013-11-17 16:47:00,2013,11,Fall,Indiana,IN,Central,RFC,Normal,Severe Weather,Thunderstorm,4320.0,72.0,More than 3 days,61705.0,1860.0,1
311,2013-11-17 16:47:00,2013,11,Fall,Indiana,IN,Central,RFC,Normal,Severe Weather,Tornadoes,4032.0,67.2,1 to 3 days,61705.0,1860.0,1
666,2013-11-20 03:08:00,2013,11,Fall,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2737.1,1
1133,2013-11-21 19:45:00,2013,11,Fall,California,CA,West,WECC,Normal,Severe Weather,Wind Storm,455.0,7.583333333333333,Under 1 day,89500.0,4303.7,1
651,2013-11-24 07:38:00,2013,11,Fall,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2737.1,1
241,2013-12-06 01:51:00,2013,12,Winter,Texas,TX,South,TRE,Normal,Severe Weather,Snow/Ice,7809.0,130.15,More than 3 days,881000.0,2435.3,1
662,2013-12-06 08:47:00,2013,12,Winter,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,2.0,0.03333333333333333,Under 1 day,,2737.1,1
1314,2013-12-09 06:54:00,2013,12,Winter,Virginia,VA,Southeast,SERC,Normal,Severe Weather,Snow/Ice,448.0,7.466666666666667,Under 1 day,88000.0,2265.2,1
510,2013-12-10 01:01:00,2013,12,Winter,Arizona,AZ,Southwest,WECC,Normal,Intentional Attack,,1440.0,24.0,1 to 3 days,,2625.4,1
220,2013-12-13 11:00:00,2013,12,Winter,Texas,TX,South,TRE,Normal,Fuel Supply Emergency,Coal,20160.0,336.0,More than 3 days,,2435.3,1
274,2013-12-13 11:00:00,2013,12,Winter,Texas,TX,South,TRE,Normal,Fuel Supply Emergency,Coal,20160.0,336.0,More than 3 days,,2435.3,1
99,2013-12-22 03:28:00,2013,12,Winter,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Snow/Ice,9857.0,164.28333333333333,More than 3 days,50000.0,2034.1,1
929,2013-12-22 06:16:00,2013,12,Winter,New York,NY,Northeast,NPCC,Normal,Severe Weather,Snow/Ice,3943.0,65.71666666666667,1 to 3 days,59000.0,4161.4,1
141,2013-12-22 06:30:00,2013,12,Winter,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Snow/Ice,4242.0,70.7,1 to 3 days,140735.0,2034.1,1
1465,2013-12-23 15:20:00,2013,12,Winter,Maine,ME,Northeast,NPCC,Normal,Severe Weather,Snow/Ice,2652.0,44.2,1 to 3 days,52500.0,1428.0,1
495,2013-12-27 09:43:00,2013,12,Winter,Arizona,AZ,Southwest,WECC,Normal,Intentional Attack,,180.0,3.0,Under 1 day,,2625.4,1
512,2013-12-30 11:00:00,2013,12,Winter,Arizona,AZ,Southwest,WECC,Normal,Intentional Attack,,2700.0,45.0,1 to 3 days,,2625.4,1
653,2013-12-30 11:00:00,2013,12,Winter,Utah,UT,Southwest,WECC,Normal,Intentional Attack,,1.0,0.016666666666666666,Under 1 day,,2737.1,1
175,2014-01-06 07:01:00,2014,1,Winter,Texas,TX,South,TRE,Cold,Severe Weather,Winter,1559.0,25.983333333333334,1 to 3 days,,2435.3,1
654,2014-01-06 14:37:00,2014,1,Winter,Utah,UT,Southwest,RFC,Cold,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2737.1,1
601,2014-01-06 19:50:00,2014,1,Winter,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Winter,59.0,0.9833333333333333,Under 1 day,62000.0,2123.4,1
623,2014-01-06 19:50:00,2014,1,Winter,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Winter,54.0,0.9,Under 1 day,,2123.4,1
847,2014-01-06 19:50:00,2014,1,Winter,District of Columbia,DC,Northeast,RFC,Cold,Severe Weather,Winter,54.0,0.9,Under 1 day,,9856.5,1
906,2014-01-06 19:52:00,2014,1,Winter,Delaware,DE,Northeast,RFC,Cold,Severe Weather,Winter,53.0,0.8833333333333333,Under 1 day,,1838.3,1
636,2014-01-06 22:00:00,2014,1,Winter,Kentucky,KY,Central,RFC,Cold,Severe Weather,Winter,1.0,0.016666666666666666,Under 1 day,,1795.8,1
25,2014-01-07 06:00:00,2014,1,Winter,Tennessee,TN,Central,SERC,Cold,Severe Weather,Winter,150.0,2.5,Under 1 day,,1450.3,1
44,2014-01-07 06:00:00,2014,1,Winter,Tennessee,TN,Central,SERC,Cold,Severe Weather,Winter,150.0,2.5,Under 1 day,,1450.3,1
618,2014-01-07 06:18:00,2014,1,Winter,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Winter,1.0,0.016666666666666666,Under 1 day,,2123.4,1
765,2014-01-07 07:58:00,2014,1,Winter,North Carolina,NC,Southeast,SERC,Cold,Severe Weather,Winter,182.0,3.033333333333333,Under 1 day,,1367.2,1
383,2014-01-07 10:59:00,2014,1,Winter,Illinois,IL,Central,RFC,Cold,Fuel Supply Emergency,Natural Gas,2761.0,46.016666666666666,1 to 3 days,,2877.6,1
747,2014-01-07 16:15:00,2014,1,Winter,North Carolina,NC,Southeast,SERC,Cold,Severe Weather,Winter,1265.0,21.083333333333332,Under 1 day,,1367.2,1
814,2014-01-07 18:00:00,2014,1,Winter,South Carolina,SC,Southeast,SERC,Cold,Severe Weather,Winter,300.0,5.0,Under 1 day,677858.0,1288.1,1
809,2014-01-08 06:00:00,2014,1,Winter,South Carolina,SC,Southeast,SERC,Cold,Severe Weather,Winter,180.0,3.0,Under 1 day,677858.0,1288.1,1
503,2014-01-13 16:44:00,2014,1,Winter,Arizona,AZ,Southwest,WECC,Cold,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2625.4,1
661,2014-01-15 14:32:00,2014,1,Winter,Utah,UT,Southwest,WECC,Cold,Intentional Attack,Vandalism,13.0,0.21666666666666667,Under 1 day,,2737.1,1
504,2014-01-16 12:30:00,2014,1,Winter,Arizona,AZ,Southwest,WECC,Cold,Intentional Attack,Vandalism,87.0,1.45,Under 1 day,,2625.4,1
276,2014-01-18 09:00:00,2014,1,Winter,Texas,TX,South,TRE,Cold,Public Appeal,,45.0,0.75,Under 1 day,,2435.3,1
855,2014-01-21 12:14:00,2014,1,Winter,Missouri,MO,Central,SERC,Cold,Intentional Attack,Vandalism,25.0,0.4166666666666667,Under 1 day,,2053.5,1
51,2014-01-22 00:30:00,2014,1,Winter,Wisconsin,WI,East North Central,MRO,Cold,Intentional Attack,Vandalism,135.0,2.25,Under 1 day,,2123.3,1
731,2014-01-22 09:45:00,2014,1,Winter,Ohio,OH,Central,RFC,Cold,Intentional Attack,Vandalism,634.0,10.566666666666666,Under 1 day,,2033.7,1
67,2014-01-22 13:55:00,2014,1,Winter,Wisconsin,WI,East North Central,MRO,Cold,Intentional Attack,Vandalism,60.0,1.0,Under 1 day,,2123.3,1
792,2014-01-22 21:15:00,2014,1,Winter,New Jersey,NJ,Northeast,RFC,Cold,Intentional Attack,,353.0,5.883333333333334,Under 1 day,,2851.2,1
47,2014-01-23 04:00:00,2014,1,Winter,Tennessee,TN,Central,SERC,Cold,Severe Weather,Winter,1920.0,32.0,1 to 3 days,,1450.3,1
541,2014-01-23 13:04:00,2014,1,Winter,Maryland,MD,Northeast,RFC,Cold,Severe Weather,Winter,1196.0,19.933333333333334,Under 1 day,,2511.4,1
38,2014-01-23 16:00:00,2014,1,Winter,Tennessee,TN,Central,SERC,Cold,Severe Weather,Winter,1200.0,20.0,Under 1 day,,1450.3,1
399,2014-01-23 21:17:00,2014,1,Winter,Washington,WA,Northwest,WECC,Cold,Intentional Attack,Vandalism,1183.0,19.716666666666665,Under 1 day,,2380.0,1
54,2014-01-24 00:00:00,2014,1,Winter,Wisconsin,WI,East North Central,RFC,Cold,Fuel Supply Emergency,Coal,108653.0,1810.8833333333334,More than 3 days,,2123.3,1
63,2014-01-24 15:30:00,2014,1,Winter,Wisconsin,WI,East North Central,MRO,Cold,Intentional Attack,Vandalism,90.0,1.5,Under 1 day,,2123.3,1
69,2014-01-25 10:00:00,2014,1,Winter,Wisconsin,WI,East North Central,MRO,Cold,Intentional Attack,Vandalism,60.0,1.0,Under 1 day,,2123.3,1
829,2014-01-26 21:00:00,2014,1,Winter,Oregon,OR,Northwest,WECC,Cold,Intentional Attack,Vandalism,840.0,14.0,Under 1 day,,2804.9,1
531,2014-01-27 14:20:00,2014,1,Winter,Maryland,MD,Northeast,RFC,Cold,Severe Weather,Winter,1840.0,30.666666666666668,1 to 3 days,,2511.4,1
57,2014-01-29 16:00:00,2014,1,Winter,Wisconsin,WI,East North Central,MRO,Cold,Intentional Attack,Vandalism,44.0,0.7333333333333333,Under 1 day,,2123.3,1
621,2014-02-05 01:00:00,2014,2,Winter,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Snow/Ice,6940.0,115.66666666666667,More than 3 days,144000.0,2123.4,1
610,2014-02-05 05:00:00,2014,2,Winter,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Snow/Ice,1.0,0.016666666666666666,Under 1 day,715000.0,2123.4,1
941,2014-02-05 07:00:00,2014,2,Winter,New York,NY,Northeast,NPCC,Cold,Fuel Supply Emergency,Coal,25920.0,432.0,More than 3 days,,4161.4,1
617,2014-02-05 07:35:00,2014,2,Winter,Pennsylvania,PA,Northeast,RFC,Cold,Severe Weather,Snow/Ice,2668.0,44.46666666666667,1 to 3 days,62159.0,2123.4,1
556,2014-02-05 08:05:00,2014,2,Winter,Maryland,MD,Northeast,RFC,Cold,Severe Weather,Snow/Ice,1.0,0.016666666666666666,Under 1 day,181000.0,2511.4,1
1080,2014-02-06 13:00:00,2014,2,Winter,California,CA,West,WECC,Cold,Fuel Supply Emergency,Natural Gas,540.0,9.0,Under 1 day,,4303.7,1
1119,2014-02-06 13:05:00,2014,2,Winter,California,CA,West,WECC,Cold,Fuel Supply Emergency,Natural Gas,370.0,6.166666666666667,Under 1 day,,4303.7,1
204,2014-02-06 13:58:00,2014,2,Winter,Texas,TX,South,TRE,Cold,Public Appeal,,402.0,6.7,Under 1 day,,2435.3,1
1256,2014-02-06 14:15:00,2014,2,Winter,California,CA,West,WECC,Cold,Fuel Supply Emergency,Natural Gas,324.0,5.4,Under 1 day,,4303.7,1
174,2014-02-06 15:35:00,2014,2,Winter,Texas,TX,South,TRE,Cold,Public Appeal,,1195.0,19.916666666666668,Under 1 day,,2435.3,1
990,2014-02-07 07:00:00,2014,2,Winter,New York,NY,Northeast,NPCC,Cold,Fuel Supply Emergency,Coal,60480.0,1008.0,More than 3 days,,4161.4,1
261,2014-02-07 16:30:00,2014,2,Winter,Texas,TX,South,TRE,Cold,Public Appeal,,990.0,16.5,Under 1 day,,2435.3,1
209,2014-02-07 16:50:00,2014,2,Winter,Texas,TX,South,TRE,Cold,Public Appeal,,220.0,3.6666666666666665,Under 1 day,,2435.3,1
1388,2014-02-12 07:48:00,2014,2,Winter,Georgia,GA,Southeast,SERC,Cold,Severe Weather,Snow/Ice,4122.0,68.7,1 to 3 days,373835.0,1516.0,1
810,2014-02-12 11:03:00,2014,2,Winter,South Carolina,SC,Southeast,SERC,Cold,Severe Weather,Snow/Ice,4177.0,69.61666666666666,1 to 3 days,120124.0,1288.1,1
740,2014-02-12 12:10:00,2014,2,Winter,North Carolina,NC,Southeast,SERC,Cold,Severe Weather,Snow/Ice,4510.0,75.16666666666667,More than 3 days,200000.0,1367.2,1
1370,2014-02-12 14:15:00,2014,2,Winter,Vermont,VT,Northeast,NPCC,Cold,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,1558.8,1
827,2014-02-14 13:00:00,2014,2,Winter,Oregon,OR,Northwest,WECC,Cold,Intentional Attack,Vandalism,120.0,2.0,Under 1 day,,2804.9,1
839,2014-02-18 18:43:00,2014,2,Winter,Oregon,OR,Northwest,WECC,Cold,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2804.9,1
1386,2014-02-21 02:53:00,2014,2,Winter,Georgia,GA,Southeast,SERC,Cold,Severe Weather,Heavy Wind,1087.0,18.116666666666667,Under 1 day,66445.0,1516.0,1
251,2014-03-02 19:00:00,2014,3,Spring,Texas,TX,South,TRE,Normal,Severe Weather,Winter,2280.0,38.0,1 to 3 days,,2435.3,1
483,2014-03-03 01:48:00,2014,3,Spring,Washington,WA,Northwest,WECC,Normal,Fuel Supply Emergency,Hydro,1.0,0.016666666666666666,Under 1 day,,2380.0,1
43,2014-03-03 06:40:00,2014,3,Spring,Tennessee,TN,Central,SERC,Normal,Severe Weather,Wind Storm,528.0,8.8,Under 1 day,65904.0,1450.3,1
64,2014-03-04 09:06:00,2014,3,Spring,Wisconsin,WI,East North Central,MRO,Normal,Fuel Supply Emergency,Coal,18660.0,311.0,More than 3 days,,2123.3,1
677,2014-03-05 17:06:00,2014,3,Spring,Utah,UT,Southwest,WECC,Normal,Intentional Attack,,1.0,0.016666666666666666,Under 1 day,,2737.1,1
771,2014-03-07 03:30:00,2014,3,Spring,North Carolina,NC,Southeast,SERC,Normal,Severe Weather,Wind Storm,1050.0,17.5,Under 1 day,370900.0,1367.2,1
914,2014-03-11 00:00:00,2014,3,Spring,Iowa,IA,East North Central,MRO,Normal,Intentional Attack,,2880.0,48.0,1 to 3 days,,2045.8,1
760,2014-03-12 19:35:00,2014,3,Spring,North Carolina,NC,Southeast,SERC,Normal,Severe Weather,Heavy Wind,985.0,16.416666666666668,Under 1 day,61377.0,1367.2,1
909,2014-03-14 12:34:00,2014,3,Spring,Iowa,IA,East North Central,MRO,Normal,Intentional Attack,Vandalism,251.0,4.183333333333334,Under 1 day,,2045.8,1
517,2014-03-17 17:25:00,2014,3,Spring,Arizona,AZ,Southwest,WECC,Normal,Intentional Attack,Sabotage,451.0,7.516666666666667,Under 1 day,,2625.4,1
950,2014-03-20 00:00:00,2014,3,Spring,New York,NY,Northeast,NPCC,Normal,Intentional Attack,,1.0,0.016666666666666666,Under 1 day,,4161.4,1
674,2014-03-24 11:07:00,2014,3,Spring,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2737.1,1
917,2014-03-26 13:37:00,2014,3,Spring,Montana,MT,West North Central,WECC,Normal,Islanding,,56.0,0.9333333333333333,Under 1 day,,1860.8,1
912,2014-03-26 16:00:00,2014,3,Spring,Iowa,IA,East North Central,MRO,Normal,Intentional Attack,,21360.0,356.0,More than 3 days,,2045.8,1
55,2014-04-03 14:45:00,2014,4,Spring,Wisconsin,WI,East North Central,MRO,Normal,Fuel Supply Emergency,Coal,8468.0,141.13333333333333,More than 3 days,,2123.3,1
1307,2014-04-04 03:30:00,2014,4,Spring,Arkansas,AR,South,SERC,Normal,Severe Weather,Wind,285.0,4.75,Under 1 day,57200.0,1492.8,1
1285,2014-04-08 13:00:00,2014,4,Spring,California,CA,West,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,4303.7,1
126,2014-04-12 18:15:00,2014,4,Spring,Michigan,MI,East North Central,RFC,Normal,Severe Weather,Thunderstorm,2325.0,38.75,1 to 3 days,50000.0,2034.1,1
84,2014-04-12 20:00:00,2014,4,Spring,Michigan,MI,East North Central,RFC,Normal,Severe Weather,,4290.0,71.5,1 to 3 days,164000.0,2034.1,1
1024,2014-04-23 19:45:00,2014,4,Spring,Louisiana,LA,South,SERC,Normal,System Operability Disruption,,52.0,0.8666666666666667,Under 1 day,28000.0,1685.8,1
879,2014-04-25 07:00:00,2014,4,Spring,Delaware,DE,Northeast,RFC,Normal,Intentional Attack,Vandalism,30.0,0.5,Under 1 day,,1838.3,1
818,2014-04-27 12:07:00,2014,4,Spring,Oregon,OR,Northwest,WECC,Normal,Intentional Attack,Vandalism,2.0,0.03333333333333333,Under 1 day,,2804.9,1
347,2014-05-08 01:00:00,2014,5,Spring,Mississippi,MS,South,SERC,Normal,Intentional Attack,,1.0,0.016666666666666666,Under 1 day,,1324.0,1
1216,2014-05-08 08:39:00,2014,5,Spring,California,CA,West,WECC,Normal,Intentional Attack,,1.0,0.016666666666666666,Under 1 day,,4303.7,1
312,2014-05-09 18:00:00,2014,5,Spring,Indiana,IN,Central,RFC,Normal,Severe Weather,Heavy Wind,2580.0,43.0,1 to 3 days,56000.0,1860.0,1
2,2014-05-11 18:38:00,2014,5,Spring,Minnesota,MN,East North Central,MRO,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2279.0,1
650,2014-05-12 13:14:00,2014,5,Spring,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2737.1,1
306,2014-05-15 12:10:00,2014,5,Spring,Indiana,IN,Central,RFC,Normal,Intentional Attack,,3.0,0.05,Under 1 day,,1860.0,1
1253,2014-05-16 10:43:00,2014,5,Spring,California,CA,West,WECC,Normal,Severe Weather,Wildfire,617.0,10.283333333333333,Under 1 day,1400000.0,4303.7,1
682,2014-05-20 07:01:00,2014,5,Spring,Utah,UT,Southwest,WECC,Normal,Intentional Attack,Vandalism,1.0,0.016666666666666666,Under 1 day,,2737.1,1
749,2014-05-23 15:00:00,2014,5,Spring,North Carolina,NC,Southeast,SERC,Normal,Intentional Attack,Vandalism,3120.0,52.0,1 to 3 days,,1367.2,1
502,2014-05-27 11:00:00,2014,5,Spring,Arizona,AZ,Southwest,WECC,Normal,Intentional Attack,Vandalism,353.0,5.883333333333334,Under 1 day,,2625.4,1
179,2014-06-03 01:38:00,2014,6,Summer,Texas,TX,South,TRE,Normal,Intentional Attack,Vandalism,5.0,0.08333333333333333,Under 1 day,,2435.3,1
35,2014-06-05 03:00:00,2014,6,Summer,Tennessee,TN,Central,SERC,Normal,Severe Weather,Thunderstorm,4125.0,68.75,1 to 3 days,38500.0,1450.3,1
29,2014-06-05 13:06:00,2014,6,Summer,Tennessee,TN,Central,SERC,Normal,Severe Weather,Thunderstorm,1.0,0.016666666666666666,Under 1 day,56475.0,1450.3,1
339,2014-06-07 23:00:00,2014,6,Summer,Alabama,AL,Southeast,SERC,Normal,Severe Weather,Thunderstorm,390.0,6.5,Under 1 day,65000.0,1278.5,1
